competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,unit,color,stem_length,stems_per_unit,unit_price,price_per_stem,available_units,grower_country,product_url,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
Dvflora,49545,Rose Var Wildcat 60cm,Roses-Standard,Stem,Bicolor,60,1,1.69,1.69,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,rose var wildcat,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,36487,Hypericum Grn Jungle Roma 50/6,Hypericum,Bu,Green,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Magical Hot Pink Hypericum pink - dark,e671b2d4-4e13-4840-ae3f-01b739238659,0.9956967830657959,50 6 green hypericum jungle rom,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,52270,SpRose Wht Swt Dream 40/50cm,Roses-Spray,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dream sweet white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,52271,SpRose Wht Swt Dreams 60cm,Roses-Spray,Bu,White,60,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,dream sweet white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,20397,Hypericum Red True Rom 50/60cm,Hypericum,Bu,Red,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Valentine Assorted Hypericum red - multiple,4fbf5c9c-051a-4145-80e4-f9dbf84f42fb,0.9968744516372681,hypericum red rom true,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,29289,SpRose Pk Sweet Sens 40/50cm,Roses-Spray,Bu,Pink,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Sweet Mondial Roses pink - light,f50e09d4-b3ef-49af-8bdf-512311d80252,0.9508206248283386,pink sen sweet,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,58806,SpRose Crm New Moon 60cm,Roses-Spray,Bu,Cream,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cream moon new,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,54445,Rose Crm Soul 50cm DVF,Roses-Standard,Stem,Cream,50,1,1.69,1.69,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cream dvf rose soul,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,28789,Rose Pk Geraldine 50cm,Roses-Standard,Stem,Pink,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Geraldine Roses pink,d5808360-30ad-497d-9972-ed11b9fc1186,0.9785722494125366,geraldine pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,46791,Rose Pk Geraldine 50cm,Roses-Standard,Stem,Pink,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Geraldine Roses pink,d5808360-30ad-497d-9972-ed11b9fc1186,0.9785722494125366,geraldine pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,30640,Rose Pk Geraldine 60cm,Roses-Standard,Stem,Pink,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Geraldine Roses pink,d5808360-30ad-497d-9972-ed11b9fc1186,0.9785722494125366,geraldine pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,53452,Rose Pch Coral Reef 50cm,Roses-Standard,Stem,Peach,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Coral X Pression Garden Roses pink,8ff7a561-a979-4e34-a951-25c1fb150400,0.9117449522018433,coral peach reef rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,45726,SpRose Pk Ginger 40/50cm Cs5,Roses-Spray,Bu,Pink,40,40,17.99,17.99,5,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pink Ginger pink,0a51b482-fa6a-4437-bf6c-9a0bc286e958,0.9909660816192627,ginger pink,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,52440,SpRose Yel Fibo Gioconda 50cm,Roses-Spray,Bu,Yellow,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,fibo gioconda yellow,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,28271,Hypericum Asst 50cm 9pk,Hypericum,Bu,Assorted,50,1,5.49,5.49,9,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Hypericum mixed,d63058c9-f704-4146-adad-39630ab23c0e,0.9980664849281311,assorted hypericum,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,28281,Hypericum Asst 60cm 8pk,Hypericum,Bu,Assorted,60,1,6.49,6.49,8,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Hypericum mixed,d63058c9-f704-4146-adad-39630ab23c0e,0.9980664849281311,assorted hypericum,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,62858,SpRose Rd Hot Desire 40/50cm,Roses-Spray,Bu,Red,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,desire hot red,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,50503,Hypericum Red Dk 70cm DvFlora,Hypericum,Bu,Red - Dark,70,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Coco Rio Hypericum red,cc995092-dce0-4b1b-8a9c-7114e46ededb,0.9930113554000854,dk dvflora hypericum red,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,50501,Hypericum Red 70cm DvFlora,Hypericum,Bu,Red,70,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Coco Rio Hypericum red,cc995092-dce0-4b1b-8a9c-7114e46ededb,0.9927329421043396,dvflora hypericum red,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,50503,Hypericum Red Dk 70cm DvFlora,Hypericum,Bu,Red,70,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Coco Rio Hypericum red,cc995092-dce0-4b1b-8a9c-7114e46ededb,0.9930113554000854,dk dvflora hypericum red,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,50502,Hypericum Green 70cm DVFlora,Hypericum,Bu,Green,70,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Fall Assorted Hypericum mixed,c0269b2c-7a71-44aa-9a77-e000d53224d8,0.9934338927268982,dvflora green hypericum,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,68361,Hypericum Red Ilusion 50/60cm,Hypericum,Bu,Red,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Red Hypericum red,c0fbd39f-e2b5-4075-8367-035a963da2e7,0.9958692193031311,hypericum ilusion red,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,36434,Hypericum White Cool Rom 50/60,Hypericum,Bu,White,50,50,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Excellent Flair Hypericum burgundy,bf2fc7f0-cae7-4ed0-aadf-323a60f39051,0.9954397678375244,50 60 cool hypericum rom white,Hypericum,8bff6b99-de91-492b-820f-83cf5c097212,1.0,2025-05-14,2025-05-22
Dvflora,52438,SpRose Pk/Grn Fiboncci 50cm,Roses-Spray,Bu,Pink,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,fiboncci green pink,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,52439,SpRose Pk/Grn Fiboncci 60cm,Roses-Spray,Bu,Pink,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,fiboncci green pink,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,46848,Rose Yel Turtle 50cm,Roses-Standard,Stem,Yellow,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Turtle Roses yellow,1c727f20-25f0-4315-83dd-a6c0a20ff4ea,0.9840947985649109,rose turtle yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,46849,Rose Yel Turtle 60cm,Roses-Standard,Stem,Yellow,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Turtle Roses yellow,1c727f20-25f0-4315-83dd-a6c0a20ff4ea,0.9840947985649109,rose turtle yellow,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,41965,Iris Assorted 8pk,Iris,Bu,Asst,,1,8.99,8.99,8,Local,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Assorted Iris mixed,5613a486-497f-4575-90a6-6c97816975ed,0.9746820330619812,assorted iris,Iris,e7188a6f-198d-4287-97ed-1c326bf248c3,1.0,2025-05-14,2025-05-22
Dvflora,62021,SpRose Wht Snoflk 50cm cs6,Roses-Spray,Bu,White,50,1,17.99,17.99,6,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,snowflake white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,30211,SpRose Wht Snowflake 40/50cm,Roses-Spray,Bu,White,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,snowflake white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,65412,SpRose Wht Snowflake 40cs10,Roses-Spray,Bu,White,,1,11.99,11.99,10,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,40cs10 snowflake white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,60998,SpRose Wht Snowflake 50cm cs8,Roses-Spray,Bu,White,50,1,17.99,17.99,8,Africa,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,snowflake white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,65667,SpRose Wht Snowflake 60cm,Roses-Spray,Bu,White,60,1,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,snowflake white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,68756,Rose Pk Jessika 40cm,Roses-Standard,Stem,Pink,40,1,1.38,1.38,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Jessika Roses pink,1d2c9f19-9fb2-424b-b142-fafd17ffe065,0.9920932650566101,jessika pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,67445,Rose Pk Jessika 50cm,Roses-Standard,Stem,Pink,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Jessika Roses pink,1d2c9f19-9fb2-424b-b142-fafd17ffe065,0.9920932650566101,jessika pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,52873,Rose Pk Jessika 50cm Cs50,Roses-Standard,Stem,Pink,50,1,1.69,1.69,50,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Jessika Roses pink,1d2c9f19-9fb2-424b-b142-fafd17ffe065,0.9920932650566101,jessika pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,67446,Rose Pk Jessika 60cm,Roses-Standard,Stem,Pink,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Jessika Roses pink,1d2c9f19-9fb2-424b-b142-fafd17ffe065,0.9920932650566101,jessika pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,30399,Rose Var Cherry Brandy 50cm,Roses-Standard,Stem,Bicolor,50,1,1.59,1.59,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,brandy cherry rose var,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,51084,Rose Var Cherry Brandy 50cm,Roses-Standard,Stem,Bicolor,50,1,1.59,1.59,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,brandy cherry rose var,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,30736,Rose Var Cherry Brandy 60cm,Roses-Standard,Stem,Bicolor,60,1,1.69,1.69,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,brandy cherry rose var,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,64127,SpRose Pk Elba 40/50cm,Roses-Spray,Bu,Pink,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,elba pink,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,35583,Iris White Casablanca Mexico,Iris,Bu,White,,1,,,,Year Round,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Casablanca Iris white,869a9015-65d6-44a6-b8aa-031f1ceb14c8,0.9001654982566833,casablanca iris mexico white,Iris,e7188a6f-198d-4287-97ed-1c326bf248c3,1.0,2025-05-14,2025-05-22
Dvflora,67023,SpRose Pch Aureus 50cm,Roses-Spray,Bu,Peach,50,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,aureus peach,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,40702,SpRose Pch Aureus 60cm,Roses-Spray,Bu,Peach,60,1,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,aureus peach,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,35661,Laceflower White Orlaya,Laceflower,Bu,White,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,laceflower orlaya white,,,,2025-05-14,2025-05-22
Dvflora,21063,Laceflower Green Mist,Laceflower,Bu,Green,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,green laceflower mist,,,,2025-05-14,2025-05-22
Dvflora,27796,Laceflower White Queen Anne's,Laceflower,Bu,White,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,anne laceflower queen s white,,,,2025-05-14,2025-05-22
Dvflora,55444,Lily Hyb Wht Santander 2blm,Lilies,Bu,White,,1,,,,Lily Hyb Wht Santander 2blm,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,2blm hyb lily santander white,,,,2025-05-14,2025-05-22
Dvflora,55445,Lily Hyb Wht Santander 3+,Lilies,Bu,White,,1,,,,Lily Hyb Wht Santander 3+,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,3 hyb lily santander white,,,,2025-05-14,2025-05-22
Dvflora,26399,Rose Wht Asst 40cm cs125,Roses-Standard,Stem,White,40,1,1.09,1.09,125,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Inocencia Roses white,f6698142-47a7-49e8-9f3c-7166904e4f3d,0.909412145614624,assorted rose white,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,49020,SpRose Crm Wink 40/50cm,Roses-Spray,Bu,Cream,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cream wink,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,57932,Lily Hyb Pnk Stargazer 3+,Lilies,Bu,Pink,,1,,,,Lily Hyb Pnk Stargazer 3+,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,3 hyb lily pnk stargazer,,,,2025-05-14,2025-05-22
Dvflora,52257,SpRose Crm Creta 40/50cm,Roses-Spray,Bu,Cream,40,40,,,,Holland,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,cream creta,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,55852,Lily Ylw Pavia 3+,Lilies,Bu,Yellow,,1,,,,Lily LA Ylw Pavia 3+,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Pavia 2/3 bl Lilies LA Hybrids yellow,26df9f9b-82c9-4c58-ab14-b0f4e785f9fe,0.9106080532073975,3 lily pavia yellow,,,,2025-05-14,2025-05-22
Dvflora,23469,Rose Pk Asst 40cm x125,Roses-Standard,Stem,Pink,40,125,1.19,1.19,125,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Fussion Roses pink,30fb1b62-aca3-43a9-ab7d-06c0897080a6,0.95732182264328,assorted pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,23421,Rose Asst Colors 40cm Cs125,Roses-Standard,Stem,Assorted,40,1,0.99,0.99,125,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Bicolor Assorted Roses mixed,dc65e942-d897-4d07-b550-ca129e12280d,0.9470845460891724,assorted color rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,23491,Rose Asst Colors 40cm x250,Roses-Standard,Stem,Assorted,40,250,0.75,0.75,250,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Bicolor Assorted Roses mixed,dc65e942-d897-4d07-b550-ca129e12280d,0.9470845460891724,assorted color rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,23480,Rose Asst Colors 50cm Cs100,Roses-Standard,Stem,Assorted,50,1,1.19,1.19,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Bicolor Assorted Roses mixed,dc65e942-d897-4d07-b550-ca129e12280d,0.9470845460891724,assorted color rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,29003,Rose Asst Colors 60cm Cs100,Roses-Standard,Stem,Assorted,60,1,1.29,1.29,100,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Bicolor Assorted Roses mixed,dc65e942-d897-4d07-b550-ca129e12280d,0.9470845460891724,assorted color rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,23469,Rose Pk Asst 40cm x125,Roses-Standard,Stem,Assorted,40,125,1.19,1.19,125,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Fussion Roses pink,30fb1b62-aca3-43a9-ab7d-06c0897080a6,0.95732182264328,assorted pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,26399,Rose Wht Asst 40cm cs125,Roses-Standard,Stem,Assorted,40,1,1.09,1.09,125,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Inocencia Roses white,f6698142-47a7-49e8-9f3c-7166904e4f3d,0.909412145614624,assorted rose white,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,54157,Lily Wht Richmond 3+,Lilies,Bu,White,,1,,,,Lily LA Wht Richmond 3+,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,3 lily richmond white,,,,2025-05-14,2025-05-22
Dvflora,30623,Rose HPk Full Monty 50cm,Roses-Standard,Stem,Pink Hot,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,30622,Rose HPk Full Monty 60cm,Roses-Standard,Stem,Pink Hot,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,52429,Rose HPk Full Monty 60cm,Roses-Standard,Stem,Pink Hot,60,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,64145,SpRose Lav Silver Mik 40/50cm,Roses-Spray,Bu,Lavender,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Nobbio Lavender Chic Carnation pink - light,49f767f7-ec40-449e-b391-96d98b31d332,0.9883229732513428,lavender mik silver,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,49027,SpRose Wht Jeanine 40/50cm,Roses-Spray,Bu,White,40,40,,,,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,jeanine white,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,54155,Lily Pink Albufeira 3+,Lilies,Bu,Pink,,1,,,,California,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,3 albufeira lily pink,,,,2025-05-14,2025-05-22
Dvflora,30623,Rose HPk Full Monty 50cm,Roses-Standard,Stem,Pink,50,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,30622,Rose HPk Full Monty 60cm,Roses-Standard,Stem,Pink,60,1,1.89,1.89,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,52429,Rose HPk Full Monty 60cm,Roses-Standard,Stem,Pink,60,1,1.79,1.79,25,Ecuador,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,full hot monty pink rose,Roses,7a68bebd-2346-4e73-9906-a7665c22ce20,0.8889873623847961,2025-05-14,2025-05-22
Dvflora,40146,Lily Pink Brindisi 3+,Lilies,Bu,Pink,,1,,,,Lily LA Pink Brindisi 3+,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,3 brindisi lily pink,,,,2025-05-14,2025-05-22
Dvflora,55781,Lily Org Honesty 3+,Lilies,Bu,Orange,,1,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,3 honesty lily orange,,,,2025-05-14,2025-05-22
Dvflora,68637,SpRose Pch Capricorn 40/50cm,Roses-Spray,Bu,Peach,40,40,,,,South America,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,,,,capricorn peach,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
Dvflora,28592,SpRose Lav Bl Moon 40/50cm,Roses-Spray,Bu,Lavender,40,40,,,,Colombia,https://shop.dvflora.com/cgi-bin/dv.sh/nfprod-list.w?CustCode=DVGuest,Moonaqua Carnation lavender - multiple,294ce9a7-8485-4fda-a383-aef22e8f2014,0.9146512746810913,bl lavender moon,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9824619293212891,2025-05-14,2025-05-22
