competitor,competitor_product_id,competitor_product_name,competitor_product_group_name,color,stem_length,stems_per_unit,unit_price,stem_price,matched_variety_name,variety_key,variety_score,cleaned_name_used,matched_product_group_name,product_group_key,product_group_score,created_at,eta_date
PetalJet,1772189745213,Explorer Rose,Premium Roses,Red,60,288,460.8,1.6,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9762760400772095,explorer rose,,,,2025-05-26,2025-06-04
PetalJet,1772189745213,Explorer Rose,Premium Roses,Red,70,72,131.04,1.82,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9762760400772095,explorer rose,,,,2025-05-26,2025-06-04
PetalJet,1772189745213,Explorer Rose,Premium Roses,Red,70,144,253.44,1.76,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9762760400772095,explorer rose,,,,2025-05-26,2025-06-04
PetalJet,1772189745213,Explorer Rose,Premium Roses,Red,70,288,495.36,1.72,Red Explorer Roses,41a167bd-bf87-4f11-8afa-1c9cbb3a3cca,0.9762760400772095,explorer rose,,,,2025-05-26,2025-06-04
PetalJet,8938915463477,Eyeliner Lily 3-5 Bloom -,Lilies,Lilies,70,50,101.0,2.02,,,,3 5 bloom eyeliner lily,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,40,48,80.64,1.68,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,40,72,115.2,1.6,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,40,144,224.64,1.56,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,40,288,434.88,1.51,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,50,48,84.96,1.77,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,50,72,120.96,1.68,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,50,144,234.72,1.63,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1771915477053,Faith Rose,Premium Roses,Light Pink,50,288,460.8,1.6,,,,faith rose,,,,2025-05-26,2025-06-04
PetalJet,1832036302909,Fangio Lily 3-5 Bloom -,Lilies,Berry,70,50,101.0,2.02,,,,3 5 bloom fangio lily,,,,2025-05-26,2025-06-04
PetalJet,6693577064547,Farida Carnation -,Carantions,fuchsia,60,200,102.0,0.51,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9243061542510986,carnation farida,,,,2025-05-26,2025-06-04
PetalJet,6693577064547,Farida Carnation -,Carantions,fuchsia,60,350,161.0,0.46,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9243061542510986,carnation farida,,,,2025-05-26,2025-06-04
PetalJet,6693577064547,Farida Carnation -,Carantions,fuchsia,70,300,153.0,0.51,Pink Babylon Carnation,374bb645-82f2-4a33-9869-3e0c11aa6129,0.9243061542510986,carnation farida,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,40,48,80.64,1.68,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,40,72,115.2,1.6,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,40,144,224.64,1.56,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,40,288,434.88,1.51,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,50,48,89.28,1.86,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,50,72,127.44,1.77,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,50,144,247.68,1.72,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,50,288,480.96,1.67,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,60,72,137.52,1.91,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,60,144,269.28,1.87,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,8283042021685,Fascination Rose,Premium Roses,Coral,60,288,524.16,1.82,,,,fascination rose,,,,2025-05-26,2025-06-04
PetalJet,6841211453539,Favola Success Cloni (Clooney) Ranunculus 40- -,Ranunculus,clooni,40,80,212.0,2.65,,,,40 cloni clooney favola ranunculus success,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,6841211453539,Favola Success Cloni (Clooney) Ranunculus 40- -,Ranunculus,clooni,40,160,390.4,2.44,,,,40 cloni clooney favola ranunculus success,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,40,48,72.48,1.51,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,40,72,100.8,1.4,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,40,144,197.28,1.37,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,50,48,77.28,1.61,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,50,72,109.44,1.52,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,50,144,213.12,1.48,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,60,72,124.56,1.73,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8283065811253,Favourite Rose,Premium Roses,blush,60,144,243.36,1.69,,,,favourite rose,,,,2025-05-26,2025-06-04
PetalJet,8885989998901,Felicidad Success Cloni Ranunculus 40- -,Ranunculus,clooni,40,80,212.0,2.65,,,,40 cloni felicidad ranunculus success,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,8885989998901,Felicidad Success Cloni Ranunculus 40- -,Ranunculus,clooni,40,160,390.4,2.44,,,,40 cloni felicidad ranunculus success,Ranunculus,f804a637-35a9-4e33-bdc3-271e6adc9ab5,1.0,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,50,60,100.2,1.67,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,50,84,136.08,1.62,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,50,168,265.44,1.58,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,60,84,157.08,1.87,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,60,168,304.08,1.81,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,70,84,170.52,2.03,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,4464666050659,Felicity Rose,Premium Roses,Peach,70,168,330.96,1.97,,,,felicity rose,,,,2025-05-26,2025-06-04
PetalJet,1790641471549,Fidji Rose,Premium Roses,Bicolor,50,60,84.6,1.41,,,,fidji rose,,,,2025-05-26,2025-06-04
PetalJet,1790641471549,Fidji Rose,Premium Roses,Bicolor,50,84,115.92,1.38,,,,fidji rose,,,,2025-05-26,2025-06-04
PetalJet,1790641471549,Fidji Rose,Premium Roses,Bicolor,50,168,228.48,1.36,,,,fidji rose,,,,2025-05-26,2025-06-04
PetalJet,1790641471549,Fidji Rose,Premium Roses,Bicolor,60,84,131.88,1.57,,,,fidji rose,,,,2025-05-26,2025-06-04
PetalJet,1790641471549,Fidji Rose,Premium Roses,Bicolor,60,168,255.36,1.52,,,,fidji rose,,,,2025-05-26,2025-06-04
PetalJet,8933327798581,Fillers & Greens Mixed Box #704,Greens Mixed Boxes,best seller,110,110,119.9,1.09,,,,704 box filler green mixed,,,,2025-05-26,2025-06-04
PetalJet,10035480428853,Fillers & Greens Mixed Box #706,Greens Mixed Boxes,Fall,,142,164.72,1.16,,,,706 box filler green mixed,,,,2025-05-26,2025-06-04
PetalJet,8826216874293,Firework Sunflower Petite -,Sunflowers,Bicolor,70,80,96.0,1.2,,,,firework petite sunflower,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,8826216874293,Firework Sunflower Medium -,Sunflowers,Bicolor,70,60,86.4,1.44,,,,firework medium sunflower,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,8826216874293,Firework Sunflower Select -,Sunflowers,Bicolor,70,50,83.0,1.66,,,,firework select sunflower,Sunflower,72193b6f-3745-43d3-b566-73346bb5db71,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,8882589368629,Florex Mini Calla Lily -,Calla Lily,calla lilies,40,80,131.2,1.64,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.9804597496986389,calla florex lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8882589368629,Florex Mini Calla Lily -,Calla Lily,calla lilies,40,120,183.6,1.53,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.9804597496986389,calla florex lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8882589368629,Florex Mini Calla Lily -,Calla Lily,calla lilies,50,70,137.9,1.97,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.9804597496986389,calla florex lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8882589368629,Florex Mini Calla Lily -,Calla Lily,calla lilies,50,100,188.0,1.88,Pink Mini Calla,579a70c9-95ed-495e-a213-1dfeb34cc7b5,0.9804597496986389,calla florex lily mini,Calla's,abc3802a-cdb2-4f92-874a-fe36927e8ec1,0.9851211905479431,2025-05-26,2025-06-04
PetalJet,8940433244469,Flowers & Greens Mixed Box #315,Flowers Mixed Boxes,flowers mixed box,98,98,137.2,1.4,,,,315 box flower green mixed,,,,2025-05-26,2025-06-04
PetalJet,10034110366005,Forattini Carnation -,Carantions,Wedding,60,200,102.0,0.51,Pink Gioia Carnation,5ef1eea5-c276-4fe1-97da-f3045e977e0a,0.9587810635566711,carnation forattini,,,,2025-05-26,2025-06-04
PetalJet,10034110366005,Forattini Carnation -,Carantions,Wedding,60,350,161.0,0.46,Pink Gioia Carnation,5ef1eea5-c276-4fe1-97da-f3045e977e0a,0.9587810635566711,carnation forattini,,,,2025-05-26,2025-06-04
PetalJet,10034110366005,Forattini Carnation -,Carantions,Wedding,70,300,153.0,0.51,Pink Gioia Carnation,5ef1eea5-c276-4fe1-97da-f3045e977e0a,0.9587810635566711,carnation forattini,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,50,60,85.8,1.43,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,50,84,115.92,1.38,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,50,168,225.12,1.34,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,50,336,433.44,1.29,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,60,84,129.36,1.54,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,60,168,250.32,1.49,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,60,336,490.56,1.46,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,70,84,136.08,1.62,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,70,168,263.76,1.57,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,4749608419427,Fortune Rose,Premium Roses,Red,70,336,514.08,1.53,,,,fortune rose,,,,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,40,60,100.2,1.67,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,40,84,136.92,1.63,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,40,168,265.44,1.58,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,40,336,517.44,1.54,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,50,60,105.6,1.76,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,50,84,142.8,1.7,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,50,168,278.88,1.66,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1772207407165,Free Spirit Garden Rose,Garden Roses,Bicolor,50,336,544.32,1.62,Blush Garden Spirit Garden Roses,ff23babb-67ec-438c-a48e-480d8fd4f44b,0.9103995561599731,free garden rose spirit,Garden Roses,85e5624a-3128-4892-a306-3e060dd1c8fe,0.9961466789245605,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,40,72,82.08,1.14,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,40,96,108.48,1.13,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,40,192,211.2,1.1,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,40,384,399.36,1.04,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,50,72,89.28,1.24,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,50,96,117.12,1.22,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,50,192,228.48,1.19,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,50,384,437.76,1.14,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,60,96,130.56,1.36,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,60,192,253.44,1.32,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,60,384,495.36,1.29,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,70,96,139.2,1.45,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,70,192,268.8,1.4,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,1790643961917,Freedom Rose,Premium Roses,Red,70,384,526.08,1.37,,,,freedom rose,,,,2025-05-26,2025-06-04
PetalJet,8606350475573,Friendship Rose,Premium Roses,Fall,40,48,69.12,1.44,,,,friendship rose,,,,2025-05-26,2025-06-04
PetalJet,8606350475573,Friendship Rose,Premium Roses,Fall,40,72,96.48,1.34,,,,friendship rose,,,,2025-05-26,2025-06-04
PetalJet,8606350475573,Friendship Rose,Premium Roses,Fall,40,144,187.2,1.3,,,,friendship rose,,,,2025-05-26,2025-06-04
PetalJet,8606350475573,Friendship Rose,Premium Roses,Fall,50,48,74.4,1.55,,,,friendship rose,,,,2025-05-26,2025-06-04
PetalJet,8606350475573,Friendship Rose,Premium Roses,Fall,50,72,105.84,1.47,,,,friendship rose,,,,2025-05-26,2025-06-04
PetalJet,8606350475573,Friendship Rose,Premium Roses,Fall,50,144,203.04,1.41,,,,friendship rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,50,60,84.6,1.41,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,50,84,115.92,1.38,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,50,168,228.48,1.36,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,50,336,446.88,1.33,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,60,84,124.32,1.48,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,60,168,243.6,1.45,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,1790645534781,Frutteto Rose,Premium Roses,blush,60,336,467.04,1.39,,,,frutteto rose,,,,2025-05-26,2025-06-04
PetalJet,8506105168181,Fuego Rose,Premium Roses,Bicolor,60,72,112.32,1.56,,,,fuego rose,,,,2025-05-26,2025-06-04
PetalJet,8506105168181,Fuego Rose,Premium Roses,Bicolor,60,144,217.44,1.51,,,,fuego rose,,,,2025-05-26,2025-06-04
PetalJet,8506105168181,Fuego Rose,Premium Roses,Bicolor,60,288,426.24,1.48,,,,fuego rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,50,48,79.2,1.65,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,50,72,113.04,1.57,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,50,144,218.88,1.52,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,50,288,429.12,1.49,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,60,72,119.52,1.66,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,60,144,233.28,1.62,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,8152619811125,Full Monty Rose,Premium Roses,Hot Pink,60,288,457.92,1.59,Pink Full Monty Roses,76b584fc-bea8-430b-8353-e5e98474c53a,0.9307317733764648,full monty rose,,,,2025-05-26,2025-06-04
PetalJet,10036683505973,Galahad White Hybrid Delphinium -,Delphinium,Filler Flower,60,60,111.6,1.86,White Hybrid Galahad Delphinium,5fbf3807-74c0-4228-9121-f7c644a5e7cf,0.9948763847351074,delphinium galahad hybrid white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,10036683505973,Galahad White Hybrid Delphinium -,Delphinium,Filler Flower,60,100,169.0,1.69,White Hybrid Galahad Delphinium,5fbf3807-74c0-4228-9121-f7c644a5e7cf,0.9948763847351074,delphinium galahad hybrid white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,10036683505973,Galahad White Hybrid Delphinium -,Delphinium,Filler Flower,70,75,147.75,1.97,White Hybrid Galahad Delphinium,5fbf3807-74c0-4228-9121-f7c644a5e7cf,0.9948763847351074,delphinium galahad hybrid white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,10036683505973,Galahad White Hybrid Delphinium -,Delphinium,Filler Flower,80,60,141.0,2.35,White Hybrid Galahad Delphinium,5fbf3807-74c0-4228-9121-f7c644a5e7cf,0.9948763847351074,delphinium galahad hybrid white,Delphinium,decde47b-6c08-4330-88cd-78d642cf8823,1.0000001192092896,2025-05-26,2025-06-04
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,40,60,105.6,1.76,Pink Wedding Sensation Garden Spray Roses,e1fcaba8-2f9e-4a54-af35-064fb5496d42,0.975538969039917,bridal garden jewel rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,40,80,135.2,1.69,Pink Wedding Sensation Garden Spray Roses,e1fcaba8-2f9e-4a54-af35-064fb5496d42,0.975538969039917,bridal garden jewel rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,50,50,102.5,2.05,Pink Wedding Sensation Garden Spray Roses,e1fcaba8-2f9e-4a54-af35-064fb5496d42,0.975538969039917,bridal garden jewel rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,50,70,138.6,1.98,Pink Wedding Sensation Garden Spray Roses,e1fcaba8-2f9e-4a54-af35-064fb5496d42,0.975538969039917,bridal garden jewel rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,60,50,111.0,2.22,Pink Wedding Sensation Garden Spray Roses,e1fcaba8-2f9e-4a54-af35-064fb5496d42,0.975538969039917,bridal garden jewel rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8283582398773,Garden Bridal Jewel Spray Rose,Spray Roses,garden spray rose,60,70,150.5,2.15,Pink Wedding Sensation Garden Spray Roses,e1fcaba8-2f9e-4a54-af35-064fb5496d42,0.975538969039917,bridal garden jewel rose spray,Spray Roses,f65b435b-c531-4639-99d9-2805fb8cd131,0.9855429530143738,2025-05-26,2025-06-04
PetalJet,8788887241013,Gargarin Cremon Chrysanthemum -,Chrysanthemums,mum,45,70,93.1,1.33,"Mixed Chrysanthemum Cdn, Cremon And Spider Fall Assorted Box",23bc8a8f-e3fd-459c-a592-9ced8c621c70,0.9238036274909973,chrysanthemum cremon gargarin,Chrysanthemum Micro Pom,77e80550-8ed3-4d02-8e97-982365e4d611,0.9791447520256042,2025-05-26,2025-06-04
